Familia,Resultado,DocumentID,Filename,ValueText,RevisionNo
_SW_Detailing_Mode_,9-Arm4_SA24,52184,9-Arm4_SA24.SLDDRW,0,1
_SW_Detailing_Mode_,8-Arm3_SA24,52185,8-Arm3_SA24.SLDDRW,0,1
_SW_Detailing_Mode_,7-Arm2_SA24,52186,7-Arm2_SA24.SLDDRW,0,1
_SW_Detailing_Mode_,1-Arm1_SA24,52187,1-Arm1_SA24.SLDDRW,0,1
_SW_Detailing_Mode_,Arm,52202,Arm SA20-Esq.SLDDRW,0,1
_SW_Detailing_Mode_,Arm,52232,Arm SA16-Esq.SLDDRW,0,1
_SW_Detailing_Mode_,Arm,52242,Arm SA12-Esq.SLDDRW,0,1
_SW_Detailing_Mode_,Arm,52250,Arm SA28-Esq G-053-011.SLDDRW,0,1
_SW_Detailing_Mode_,Arm,52252,Arm SA24-Esq G-053-010.SLDDRW,0,1
_SW_Detailing_Mode_,Arm,52254,Arm SA20-Esq G-053-012.SLDDRW,0,1
_SW_Detailing_Mode_,Arm,52256,Arm SA16-Esq G-053-013.SLDDRW,0,1
_SW_Detailing_Mode_,Arm,52257,Arm SA12-Esq G-053-014.SLDDRW,0,1
_SW_Detailing_Mode_,Backset,52260,Backset analysis.SLDDRW,0,1
_SW_Detailing_Mode_,03.55.141,52278,03.55.141 - OBT141.SLDDRW,0,1
_SW_Detailing_Mode_,EP15153401,52323,EP15153401 - Montagem 1534D.SLDDRW,0,1
_SW_Detailing_Mode_,EP15153402,52324,EP15153402 - Montagem 1534E.SLDDRW,0,1
_SW_Detailing_Mode_,EP05771608,52366,EP05771608 - Caixas e espelhos  7715-16x85 (old).SLDDRW,0,1
_SW_Detailing_Mode_,obt095_assembly_draft,52380,obt095_assembly_draft.SLDDRW,0,1
_SW_Detailing_Mode_,OBT025,52393,OBT025.SLDDRW,0,1
_SW_Detailing_Mode_,03.OSC.019.08,52395,03.OSC.019.08 - OBT021.SLDDRW,0,1
_SW_Detailing_Mode_,MSDFIELDOB0006,52396,MSDFIELDOB0006 - Fiel Ø7x111 Inox.SLDDRW,0,1
_SW_Detailing_Mode_,Perfil,52419,Perfil fixo_Dineru_3061x75x600.SLDDRW,0,1
_SW_Detailing_Mode_,Perfil,52420,Perfil movel_Dineru_3061x75x600.SLDDRW,0,1
_SW_Detailing_Mode_,MSDMOLFEC1502,52421,MSDMOLFEC1502 - Mola compressão  1502.SLDDRW,0,1
_SW_Detailing_Mode_,MSDMOLFEC1336,52436,MSDMOLFEC1336 - Mola torção 1336.SLDDRW,0,1
_SW_Detailing_Mode_,MSDPARFEC0036,53349,"MSDPARFEC0036 - PAR. PZ M5x29,7x11,5 Fe ZN.SLDDRW",0,1
_SW_Detailing_Mode_,EP05001004,53372,EP05001004 - 311906XX - Braccio Telaio SX.SLDDRW,0,1
_SW_Detailing_Mode_,Caixa,53361,Caixa 20.SLDDRW,0,1
_SW_Detailing_Mode_,MSDMOLFEC1502,53373,MSDMOLFEC1502 - Mola compressão 1502.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-056,53388,01-77-056 - Testa-7716x22 adaptada alteração.SLDDRW,0,1
_SW_Detailing_Mode_,Conjunto,53391,Conjunto 1560.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-121,53397,03-77-121 - trinco-roleto.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-712,53405,01-77-712 - CT lingua de cair.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-713,53407,01-77-713 - CTCE lingua de gancho.SLDDRW,0,1
_SW_Detailing_Mode_,codigo,53414,codigo GNS - Copo retangular.SLDDRW,0,1
_SW_Detailing_Mode_,3062-75-1600,53428,3062-75-1600.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-151,53453,03-77-151 - Zarelho.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-712,53455,01-77-712 - CT lingua de cair - Controlo Dimensional.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-702,53456,03-77-702 - CT base inferior GNS - controlo dimensional.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-701,53463,03-77-701 - CT base inferior Aluporta - Controlo dimensional.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-704,53467,03-77-704 - Bloqueador - controlo dimensional.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-703,53474,03-77-703 - CT base superior - Controlo dimensional.SLDDRW,0,1
_SW_Detailing_Mode_,EP06779107,53662,EP06779107 - CT base GNS + CT base Aluporta + CT superior + bloqueador.SLDDRW,0,1
_SW_Detailing_Mode_,EP09779105,53663,EP09779105 - Roscar 03-77-702.SLDDRW,0,1
_SW_Detailing_Mode_,EP09779106,53664,EP09779106 - Roscar 03-77-701.SLDDRW,0,1
_SW_Detailing_Mode_,EP15779101,53673,EP15779101 - Montagem CT afinaçao GNS.SLDDRW,0,1
_SW_Detailing_Mode_,EP15779101,53674,EP15779101 - Montagem CT afinaçao Aluporta.SLDDRW,0,1
_SW_Detailing_Mode_,EP10779105,53683,EP10779105 - Cravação Base inferior Aluporta - EM EXECUÇAO.SLDDRW,0,1
_SW_Detailing_Mode_,EP10779106,53682,EP10779106 - Cravaçao CT Base inferior GNS - EM EXECUÇAO.SLDDRW,0,1
_SW_Detailing_Mode_,CTCE,53710,CTCE GNS perfil 10.SLDDRW,0,1
_SW_Detailing_Mode_,CT,53712,CT Aluporta.SLDDRW,0,1
_SW_Detailing_Mode_,01-52-500,53717,01-52-500 - Anilha esquadro falsa manobra.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-056,53732,01-77-056 - Testa-7716x22 adaptada.SLDDRW,0,1
_SW_Detailing_Mode_,EP05050010,53749,EP05050010 - Cravação Ligador T500 + Borne Latão.SLDDRW,0,1
_SW_Detailing_Mode_,EP05001010,53750,EP05001010 - _Bater 01-MA-005_01-MA-006_01-MA-007.SLDDRW,0,1
_SW_Detailing_Mode_,EP05CT0402,53754,EP05CT0402 - 01-DIV-501-01 - Chapa Testa CT4.SLDDRW,0,1
_SW_Detailing_Mode_,EP05CT0403,53755,EP05CT0403 - 01-DIV-501-15 - Chapa Testa CT4 (larga).SLDDRW,0,1
_SW_Detailing_Mode_,EP05CT0401,53756,EP05CT0401 - 01-DIV-501 - Chapa Testa CT4 perfilar.SLDDRW,0,1
_SW_Detailing_Mode_,EP05CT0303,53757,EP05CT0303 - 01-DIV-500-15 Chapa testa CT3.SLDDRW,0,1
_SW_Detailing_Mode_,EP05CT0302,53758,EP05CT0302 - 01-DIV-500-01 Chapa testa CT3.SLDDRW,0,1
_SW_Detailing_Mode_,EP05CT0301,53759,EP05CT0301 - 01-DIV-500 Chapa testa CT3 perfilar.SLDDRW,0,1
_SW_Detailing_Mode_,Controlo,53760,Controlo dimensional - 03-52-024 - OBT024.SLDDRW,0,1
_SW_Detailing_Mode_,Controlo,53766,Controlo dimensional 03-52-034N - OBT034 versao soft-close.SLDDRW,0,1
_SW_Detailing_Mode_,EP15289001,53767,EP15289001 - Conjunto 2890-direito.SLDDRW,0,1
_SW_Detailing_Mode_,EP15289002,53768,EP15289002 - Conjunto 2890-Esquerdo.SLDDRW,0,1
_SW_Detailing_Mode_,EP15289003,53772,EP15289003 - Conjunto 2890-Esquerdo OSC.SLDDRW,0,1
_SW_Detailing_Mode_,EP15289004,53774,EP15289004 - Conjunto 2890-direito Osc.SLDDRW,0,1
_SW_Detailing_Mode_,Controlo,53777,Controlo dimensional 03-52-033 - OBT033.SLDDRW,0,1
_SW_Detailing_Mode_,"01-97-172(173,174)",53785,"01-97-172(173,174) - Caixa 9791.SLDDRW",0,1
_SW_Detailing_Mode_,01-97-172,53794,01-97-172 - Caixa 9791x20.SLDDRW,0,1
_SW_Detailing_Mode_,01-97-179,53797,01-97-179 - Caixa 9791x20 - cruz.SLDDRW,0,1
_SW_Detailing_Mode_,01-97-176,53800,01-97-176 - Espelho 9791x25.SLDDRW,0,1
_SW_Detailing_Mode_,01-97-175,53803,01-97-175 - Espelho 9791x20.SLDDRW,0,1
_SW_Detailing_Mode_,01-97-177,53806,01-97-177 - Espelho 9791x30.SLDDRW,0,1
_SW_Detailing_Mode_,01-97-173,53810,01-97-173 - Caixa 9791x25.SLDDRW,0,1
_SW_Detailing_Mode_,01-97-180,53813,01-97-180 - Caixa 9791x25 - cruz.SLDDRW,0,1
_SW_Detailing_Mode_,01-97-181,53817,01-97-181 - Caixa 9791x30 - cruz.SLDDRW,0,1
_SW_Detailing_Mode_,EP05306017,53819,EP05306017 -Anilha esquadro falsa manobra.SLDDRW,0,1
_SW_Detailing_Mode_,EP05006004,53821,EP05006004 - Porca inox oval pequena ERRETI.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-553-03,53853,03-77-553-03 - Copo CT pontas.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-554-03,53860,03-77-554-03 - Copo CT central_old.SLDDRW,0,1
_SW_Detailing_Mode_,GNS,53870,GNS update.drwdot.SLDDRW,0,1
_SW_Detailing_Mode_,01-57-517,53878,01-57-517 - Testa fechadura 5780-5790.SLDDRW,0,1
_SW_Detailing_Mode_,EP05578004,53882,EP05578004 - Testa fechadura 5780-5790 - 01-57-517.SLDDRW,0,1
_SW_Detailing_Mode_,EP09579001,53884,EP09579001 - Testa fechadura 5780-5790 - 01-57-517.SLDDRW,0,1
_SW_Detailing_Mode_,MSDPARACE0012,53888,MSDPARACE0012 - Parafuso AT.RS.CQ.PH.ESP. 5-8x8 Zincado.SLDDRW,0,1
_SW_Detailing_Mode_,MANETAICONIC_Ragni-porta,53938,MANETAICONIC_Ragni-porta.SLDDRW,0,1
_SW_Detailing_Mode_,MANETAICONIC_janela,53940,MANETAICONIC_janela.SLDDRW,0,1
_SW_Detailing_Mode_,Controlo,54012,Controlo dimensional 03-77-117 - Trinco.SLDDRW,0,1
_SW_Detailing_Mode_,2024,54015,2024 - 1730xTU 34x6.SLDDRW,0,1
_SW_Detailing_Mode_,Controlo,54016,Controlo dimensional - 03-77-157 - Roleto.SLDDRW,0,1
_SW_Detailing_Mode_,Controlo,54020,Controlo dimensional 03-77-117 - Trinco.SLDDRW,0,1
_SW_Detailing_Mode_,Controlo,54022,Controlo dimensional 01-77-039 - Percursor.SLDDRW,0,1
_SW_Detailing_Mode_,EP05003022,54053,EP05003022 - 01-AK-007 - Calço PL Aluk.SLDDRW,0,1
_SW_Detailing_Mode_,EP09003021,54055,EP09003021 - 01-AK-007 - Calço PL.SLDDRW,0,1
_SW_Detailing_Mode_,EP10779107,54057,EP10779107 - CT inferior GNS.SLDDRW,0,1
_SW_Detailing_Mode_,EP10779106,54059,EP10779106 - CT inferior Aluporta.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-713,54062,01-77-713 - CT lingua de cair.SLDDRW,0,1
_SW_Detailing_Mode_,Conjunto,54087,Conjunto aço.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-708,54187,03-77-708 - Bloqueador perfil 10.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-712,54189,01-77-712 - CTCE lingua de cair.SLDDRW,0,1
_SW_Detailing_Mode_,operaçao,54196,operaçao cravaçao o-ringue (old).SLDDRW,0,1
_SW_Detailing_Mode_,EP15100201,54355,EP15100201 - Dobradiça 1002.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-70x,54362,03-77-70x - Bloqueador perfil 12.5.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-707,54366,03-77-707 - Bloqueador perfil 12.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-707,54402,03-77-707 - Bloqueador perfil EURO.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-70x,54419,03-77-70x - Bloqueador perfil 13.5.SLDDRW,0,1
_SW_Detailing_Mode_,EP06151002,54465,EP06151002 - Corpo interior 1510.SLDDRW,0,1
_SW_Detailing_Mode_,01-50-014,54512,01-50-014 - Espelho da testa 500 (5015).SLDDRW,0,1
_SW_Detailing_Mode_,EP05050003,54513,EP05050003 - 01-50-014 - Espelho da testa 500 (5015).SLDDRW,0,1
_SW_Detailing_Mode_,Cravo,54534,Cravo para casquilho aço.SLDDRW,0,1
_SW_Detailing_Mode_,Casquilho,54536,Casquilho aço.SLDDRW,0,1
_SW_Detailing_Mode_,CT,54544,CT GNS perfil Eurogroove.SLDDRW,0,1
_SW_Detailing_Mode_,EP15779101_A,54556,EP15779101_A - CT GNS perfil 14.SLDDRW,0,1
_SW_Detailing_Mode_,EP15779102,54558,EP15779102 - CT GNS.SLDDRW,0,1
_SW_Detailing_Mode_,EP15779101,54560,EP15779101 - CT Aluporta.SLDDRW,0,1
_SW_Detailing_Mode_,Montagem,54578,Montagem 2 dobradiças porta.SLDDRW,0,1
_SW_Detailing_Mode_,Montagem,54581,Montagem 4 dobradiças porta.SLDDRW,0,1
_SW_Detailing_Mode_,01-30-134,54590,01-30-134 - Ponto de fecho controlo dimensional.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-702,54602,03-77-702 - CT base inferior GNS-vista inferior 0001.1.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-702,54603,03-77-702 - CT base inferior GNS-vista superior 0001.1.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-703,54608,03-77-703 - CT base superior-vista superior 0002.1.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-703,54610,03-77-703 - CT base superior-vista inferior 0002.1.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-704,54611,03-77-704 - Bloqueador perfil 14 0003.1.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-704,54616,03-77-704 - Bloqueador perfil 14-vista superior 0003.1.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-712,54622,01-77-712 - CT lingua de cair 0004.1.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-713,54629,01-77-713 - CT lingua de gancho-vista superior 0005.1.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-554-03,54633,03-77-554-03 - Copo CT central 0007.1.SLDDRW,0,1
_SW_Detailing_Mode_,Montagem,54580,Montagem 3 dobradiças porta.SLDDRW,0,1
_SW_Detailing_Mode_,EP09055201,54638,EP09055201 - Abrir furo tarugo 1531.SLDDRW,0,1
_SW_Detailing_Mode_,EP05771610,54648,EP05771610 - 01-77-039 - Percursor x85.SLDDRW,0,1
_SW_Detailing_Mode_,EP05771608,54649,EP05771608 - Caixa + Espelho 7716x(25-30-35)x85 Zincado.SLDDRW,0,1
_SW_Detailing_Mode_,EP05779120,54650,EP05779120 - Caixa + Espelho 7791x(25-30-35)x85 Zincado.SLDDRW,0,1
_SW_Detailing_Mode_,EP06771605,54651,EP06771605 - 03-77-117 - Trinco 7716-7791.SLDDRW,0,1
_SW_Detailing_Mode_,EP09771604,54652,EP09771604 - Roscar M5 Trinco.SLDDRW,0,1
_SW_Detailing_Mode_,EP14771605,54654,EP14771605 - Montagem trinco na caixa 7716.SLDDRW,0,1
_SW_Detailing_Mode_,EP14779108,54656,EP14779108 - Montagem trinco na caixa 7791.SLDDRW,0,1
_SW_Detailing_Mode_,EP05729801,54663,EP05729801 - Testa Fechadura Alavanca.SLDDRW,0,1
_SW_Detailing_Mode_,EP14771604,54655,EP14771604 - Estampagem trinco.SLDDRW,0,1
_SW_Detailing_Mode_,01-ALV-002,54664,01-ALV-002 - Testa 22 GNS.SLDDRW,0,1
_SW_Detailing_Mode_,EP05729803,54672,EP05729803 - Testa Fechadura Alavanca x85-x92.SLDDRW,0,1
_SW_Detailing_Mode_,MSDMOLFEC1338,54691,MSDMOLFEC1338 - Mola de torção 1338.SLDDRW,0,1
_SW_Detailing_Mode_,MSDPARFEC0019,54709,MSDPARFEC0019 - Parafuso Phillips DIN965 M5x10 FZI.SLDDRW,0,1
_SW_Detailing_Mode_,MPRALUACE0015,54739,MPRALUACE0015 - Perfil PC11.43.SLDDRW,0,1
_SW_Detailing_Mode_,MPRALUBAS0001,54741,MPRALUBAS0001 - Perfil C045001.SLDDRW,0,1
_SW_Detailing_Mode_,MPRALUACE0014,54744,MPRALUACE0014 - Perfil PC11.42.SLDDRW,0,1
_SW_Detailing_Mode_,EP05771526,54751,EP05771526 - 01-77-893 - Corrediça superior 7715 x35 x92.SLDDRW,0,1
_SW_Detailing_Mode_,MSDPARFEC0020,54753,MSDPARFEC0020 - Parafuso DIN965 M5x100 FZI zincado.SLDDRW,0,1
_SW_Detailing_Mode_,01-DIV-504,54757,01-DIV-504 - Chapa testa CT4_G.SLDDRW,0,1
_SW_Detailing_Mode_,01-DIV-502,54760,01-DIV-502 - Chapa testa CT3_G.SLDDRW,0,1
_SW_Detailing_Mode_,MSDPARDOB0014,54767,MSDPARDOB0014 - Parafuso DIN 7991 M6X14 A2.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-051,54823,01-77-051 - Testa-7716x16.SLDDRW,0,1
_SW_Detailing_Mode_,02-V2P-202,54827,02-V2P-202 - Aba dobradiça direita.SLDDRW,0,1
_SW_Detailing_Mode_,2024,54847,2024 - 1730x92TU 34x6.SLDDRW,0,1
_SW_Detailing_Mode_,01-76-018,54869,01-76-018 - Caixa Pontas gancho piton.SLDDRW,0,1
_SW_Detailing_Mode_,01-76-019,54871,01-76-019 - Espelho Pontas Gancho Piton.SLDDRW,0,1
_SW_Detailing_Mode_,01-76-030,54872,01-76-030 - Régua 7615 Superior.SLDDRW,0,1
_SW_Detailing_Mode_,01-76-032-09,54873,01-76-032-09 - Régua 7615 Inferior 92.SLDDRW,0,1
_SW_Detailing_Mode_,01-76-020,54874,01-76-020 - corrediça pontas 7615.SLDDRW,0,1
_SW_Detailing_Mode_,taco_v7,54876,taco_v7.SLDDRW,0,1
_SW_Detailing_Mode_,Piton,54942,Piton Ø8x36.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-xxx,54953,01-77-xxx - Testa 7791x24_MiddleEast.SLDDRW,0,1
_SW_Detailing_Mode_,08-77-704-ALP,54959,08-77-704-ALP - CT central afinaçao Aluporta.SLDDRW,0,1
_SW_Detailing_Mode_,EP15FU2P03,54962,EP15FU2P03 - MONTAGEM DOB FUTURA 2P T-SEPC.SLDDRW,0,1
_SW_Detailing_Mode_,MSDCRVFEC0056,54969,MSDCRVFEC0056 - cravo_centro_gancho.SLDDRW,0,1
_SW_Detailing_Mode_,Assemblagem,54973,Assemblagem com testa ALUPORTA.SLDDRW,0,1
_SW_Detailing_Mode_,Fechadura,54987,Fechadura 7791x30x85 MiddleEast_1.SLDDRW,0,1
_SW_Detailing_Mode_,Fechadura,54988,Fechadura 7791x20x85 MiddleEast_1.SLDDRW,0,1
_SW_Detailing_Mode_,03-55-141-13,55004,03-55-141-13 - OBT141.SLDDRW,0,1
_SW_Detailing_Mode_,01-55-013-13,55007,01-55-013-13 - OBT552.SLDDRW,0,1
_SW_Detailing_Mode_,cravo_centro_gancho,55010,cravo_centro_gancho.SLDDRW,0,1
_SW_Detailing_Mode_,MSDCRVFEC0057,55012,MSDCRVFEC0057 -Trinco-piton.SLDDRW,0,1
_SW_Detailing_Mode_,EP10520004,55039,EP10520004 - Montagem OBT302 com soft close.SLDDRW,0,1
_SW_Detailing_Mode_,03-52-302,55029,03-52-302 - ponteira ml.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-502,55041,03-77-502 - Casq. Guia do Roleto.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-xxx,55063,01-77-xxx - Testa 7791x20x85 23mm_MiddleEast_v1.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-xxx,55065,01-77-xxx - Muleta 7791x20x85_Middle_East.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-xxx,55067,01-77-xxx - Caixeta 7791_MiddleEast_v1.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-xxx,55070,01-77-xxx - Lingua 7791x30x85_MiddleEast_v1.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-xxx,55072,01-77-xxx - Contorno lingua_MiddleEast.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-xxx,55093,03-77-xxx - Lingua 7791x30_MiddleEast_v2.SLDDRW,0,1
_SW_Detailing_Mode_,MSDMOLFECxxxx,55096,MSDMOLFECxxxx - Mola compressão.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-xxx,55098,03-77-xxx - Lingua 7791x20_MiddleEast_v2.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-034,55099,01-77-034 - Muleta 7710x30x85 PRM.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-006,55100,01-77-006 - Testa 7710x30x85 23mm PRM.SLDDRW,0,1
_SW_Detailing_Mode_,02-V2P-002,55122,02-V2P-002 - Aba curva Vulcana 2P.SLDDRW,0,1
_SW_Detailing_Mode_,EP09550009,55124,EP09550009 - OBT120 - OBT121 - OBT123 - OBT 124 - OBT161 - OBT 162.SLDDRW,0,1
_SW_Detailing_Mode_,MSDMOLFEC1338,55126,MSDMOLFEC1338 - Mola de torção 1338.SLDDRW,0,1
_SW_Detailing_Mode_,Ep15VU2p05,55142,Ep15VU2p05 - Dobradiça V2P FD.SLDDRW,0,1
_SW_Detailing_Mode_,MSDMOLFEC0030,55146,MSDMOLFEC0030 - Mola trinco (x30).SLDDRW,0,1
_SW_Detailing_Mode_,MSDMOLFEC0035,55147,MSDMOLFEC0035 - Mola trinco (x35).SLDDRW,0,1
_SW_Detailing_Mode_,MSDPARFEC0037,55151,"MSDPARFEC0037 - PAR. PZ M5x34,7x14 Fe ZN.SLDDRW",0,1
_SW_Detailing_Mode_,MSDPARFEC0038,55152,"MSDPARFEC0038 - PAR. PZ M5x39,7x18,5 Fe ZN.SLDDRW",0,1
_SW_Detailing_Mode_,03-76-044,55177,03-76-044 - Gancho pontas 7615.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-223-03,55187,03-77-223-03 - Tapa po CT7791 PRM.SLDDRW,0,1
_SW_Detailing_Mode_,CT,55198,CT 7791U ME_1.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-228,55204,01-77-228 - Espelho 7791x30x85.SLDDRW,0,1
_SW_Detailing_Mode_,CT,55207,CT 7791-92.SLDDRW,0,1
_SW_Detailing_Mode_,EP05779112,55208,EP05779112 - CT 7791-92.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-166,55209,01-77-166 - CT 7791-92.SLDDRW,0,1
_SW_Detailing_Mode_,01-30-116-TRI,55216,"01-30-116-TRI - Testa 3061x7,5x600.SLDDRW",0,1
_SW_Detailing_Mode_,01-30-131-06,55218,"01-30-131-06 - Regua 3061x7,5x600.SLDDRW",0,1
_SW_Detailing_Mode_,Testa,55230,"Testa 3061x7,5x1600.SLDDRW",0,1
_SW_Detailing_Mode_,Regua,55231,"Regua 3061x7,5x1600.SLDDRW",0,1
_SW_Detailing_Mode_,03-77-225,55250,03-77-225 - base roleto 9793.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-xxx,55254,03-77-xxx - Roleto_old.SLDDRW,0,1
_SW_Detailing_Mode_,Perfil,55267,Perfil Testa U 34x6.SLDDRW,0,1
_SW_Detailing_Mode_,Perfil,55268,Perfil Testa U 24x6.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-015,55271,01-77-015 - Testa 7791x20 22mm.SLDDRW,0,1
_SW_Detailing_Mode_,EP05779123,55272,EP05779123 - 01-77-015 - Testa 7791x20 22mm.SLDDRW,0,1
_SW_Detailing_Mode_,03-30-801,55273,03-30-801 - Calço multiponto_9x13.5.SLDDRW,0,1
_SW_Detailing_Mode_,Fechadura,55275,Fechadura 9791x20.SLDDRW,0,1
_SW_Detailing_Mode_,03-76-045,55285,03-76-045 - Taco trinco piton.SLDDRW,0,1
_SW_Detailing_Mode_,01-76-030,55287,01-76-030 - Regua-superior 7615.SLDDRW,0,1
_SW_Detailing_Mode_,01-76-032,55289,01-76-032 - Regua-inferior 7615x92.SLDDRW,0,1
_SW_Detailing_Mode_,01-76-031,55300,01-76-031 - Regua-inferior 7615x85.SLDDRW,0,1
_SW_Detailing_Mode_,01-76-033,55306,01-76-033 - CT Pontas 7615 Gancho - Trinco piton.SLDDRW,0,1
_SW_Detailing_Mode_,03-77-600-03,55325,03-77-600-03 - Casquilho trinco Nylon.slddrw,0,1
_SW_Detailing_Mode_,03-57-xxx,55329,03-57-xxx - Freio Nylon_v2.SLDDRW,0,1
_SW_Detailing_Mode_,controlo,55340,controlo dimensional 01-77-320 - Caixa 7791x25x85.SLDDRW,0,1
_SW_Detailing_Mode_,3061x75x600,55357,3061x75x600 invertido.SLDDRW,0,1
_SW_Detailing_Mode_,Montagem,55360,Montagem Dineru 3061x75x600.SLDDRW,0,1
_SW_Detailing_Mode_,3061x75x1600,55363,3061x75x1600 invertido.SLDDRW,0,1
_SW_Detailing_Mode_,EP10306102_A,55367,EP10306102_A - 3061x75x600-1600 invertido.SLDDRW,0,1
_SW_Detailing_Mode_,EP05306101_A,55370,"EP05306101_A - Regua 3061x7,5x600.SLDDRW",0,1
_SW_Detailing_Mode_,EP05306102_A,55371,"EP05306102_A - Regua 3061x7,5x1600.SLDDRW",0,1
_SW_Detailing_Mode_,EP05306103_A,55374,"EP05306103_A - Testa 3061x7,5x600.SLDDRW",0,1
_SW_Detailing_Mode_,EP05306101_A,55376,"EP05306101_A - Regua 3061x7,5x600.SLDDRW",0,1
_SW_Detailing_Mode_,EP05306104_A,55377,"EP05306104_A - Testa 3061x7,5x1600.SLDDRW",0,1
_SW_Detailing_Mode_,Montagem,55364,Montagem Dineru 3061x75x1600.SLDDRW,0,1
_SW_Detailing_Mode_,Assembly,55403,Assembly calcador + roleto.SLDDRW,0,1
_SW_Detailing_Mode_,7100B,55405,7100B Europeia.SLDDRW,0,1
_SW_Detailing_Mode_,CT,55409,CT 7791U ME_23-07-2024.SLDDRW,0,1
_SW_Detailing_Mode_,EP05009504,55411,EP05009504 - Dobradiça GG Euro direita.SLDDRW,0,1
_SW_Detailing_Mode_,,55414,.SLDDRW,0,1
_SW_Detailing_Mode_,EP07009503,55415,EP07009503 - Dobradiça GG Euro direita.SLDDRW,0,1
_SW_Detailing_Mode_,EP09009504,55416,EP09009504 - Escarear Dobradiça EURO GG direita.SLDDRW,0,1
_SW_Detailing_Mode_,EP15009502,55417,EP15009502 - Montagem 7100B Europeia.SLDDRW,0,1
_SW_Detailing_Mode_,MSDMOLFEC0025,55444,MSDMOLFEC0025 - Mola trinco (x25).SLDDRW,0,1
_SW_Detailing_Mode_,Cravo,55447,Cravo inox EXT_V2.SLDDRW,0,1
_SW_Detailing_Mode_,Calcador,55458,Calcador roleto.SLDDRW,0,1
_SW_Detailing_Mode_,Fechadura,55463,Fechadura 7710x30x85.SLDDRW,0,1
_SW_Detailing_Mode_,Fechadura,55467,Fechadura 7791x20x85 MiddleEast_Parma_1.SLDDRW,0,1
_SW_Detailing_Mode_,Fechadura,55472,Fechadura 7791x30x85 MiddleEast_Parma_2.SLDDRW,0,1
_SW_Detailing_Mode_,Fechadura,55475,Fechadura 7791x20x85 Parma_1.SLDDRW,0,1
_SW_Detailing_Mode_,Fechadura,55482,Fechadura 7791x30x85 MiddleEast_escala.SLDDRW,0,1
_SW_Detailing_Mode_,EP07009504,55491,EP07009504 - Calço GG Euro Aba direita.SLDDRW,0,1
_SW_Detailing_Mode_,EP05009505,55492,EP05009505 - 01-V2P-200 - Vazar calço Aba dir 7100BSLDDRW.SLDDRW,0,1
_SW_Detailing_Mode_,EP09009505,55493,EP09009505 - 01-V2P-200 - Roscar Calço Direita 7100B.SLDDRW,0,1
_SW_Detailing_Mode_,CR3,55520,CR3.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-xxx,55544,01-77-xxx - Muleta 7791x30x85 MiddleEast_analise.SLDDRW,0,1
_SW_Detailing_Mode_,01-77-xxx,55546,01-77-xxx - Muleta 7791x20x85_Middle_East_analise.SLDDRW,0,1
